Invoice ID,Unit price,Quantity,Total Sales,Date,Time,Payment,Customer type,Gender,City,Art Key
631-34-1880,24.31,3,76.5765,1/8/2019,19:09,Credit card,Member,Male,Naypyitaw,26
852-82-2749,64.59,4,271.278,1/6/2019,13:35,Ewallet,Normal,Male,Yangon,17
873-14-6353,24.82,7,182.427,2/16/2019,10:33,Credit card,Member,Male,Yangon,24
584-66-4073,56.5,1,59.325,3/13/2019,15:45,Ewallet,Normal,Male,Naypyitaw,29
544-55-9589,21.43,10,225.015,1/28/2019,11:51,Cash,Member,Female,Mandalay,8
166-19-2553,89.06,6,561.078,1/18/2019,17:26,Cash,Member,Male,Yangon,19
737-88-5876,23.29,4,97.818,3/19/2019,11:52,Credit card,Member,Male,Yangon,13
154-87-7367,65.26,8,548.184,3/15/2019,14:04,Ewallet,Normal,Male,Naypyitaw,9
885-56-0389,52.35,1,54.9675,2/12/2019,17:49,Cash,Member,Male,Naypyitaw,32
608-05-3804,39.75,1,41.7375,2/25/2019,20:19,Cash,Member,Male,Mandalay,5
448-61-3783,90.02,8,756.168,3/21/2019,16:08,Credit card,Normal,Female,Yangon,8
761-49-0439,12.1,8,101.64,1/19/2019,10:17,Ewallet,Member,Female,Mandalay,7
490-95-0021,33.21,10,348.705,1/8/2019,14:25,Ewallet,Member,Female,Mandalay,28
115-38-7388,10.18,8,85.512,3/30/2019,12:51,Credit card,Member,Female,Naypyitaw,32
311-13-6971,31.99,10,335.895,2/20/2019,15:18,Credit card,Member,Male,Mandalay,19
291-55-6563,34.42,6,216.846,3/30/2019,12:45,Ewallet,Member,Female,Yangon,11
548-48-3156,83.34,2,175.014,3/19/2019,13:37,Cash,Member,Female,Yangon,23
460-93-5834,45.58,7,335.013,1/13/2019,10:03,Cash,Normal,Male,Yangon,22
325-89-4209,87.9,1,92.295,2/5/2019,19:42,Ewallet,Member,Male,Yangon,24
884-80-6021,73.47,10,771.435,3/23/2019,13:14,Ewallet,Member,Female,Yangon,5
137-74-8729,12.19,8,102.396,3/13/2019,12:47,Ewallet,Normal,Female,Naypyitaw,30
880-46-5796,76.92,10,807.66,3/17/2019,19:53,Ewallet,Member,Male,Yangon,20
389-70-2397,83.66,5,439.215,2/21/2019,10:26,Cash,Normal,Female,Naypyitaw,2
114-35-5271,57.91,8,486.444,2/7/2019,15:06,Cash,Normal,Female,Mandalay,6
607-76-6216,92.49,5,485.5725,3/2/2019,16:35,Credit card,Member,Female,Naypyitaw,30
715-20-1673,28.38,5,148.995,3/6/2019,20:57,Cash,Normal,Male,Mandalay,8
811-35-1094,50.45,6,317.835,2/6/2019,15:16,Credit card,Member,Male,Mandalay,5
699-88-1972,99.16,8,832.944,1/28/2019,17:47,Credit card,Normal,Male,Mandalay,3
781-84-8059,60.74,7,446.439,1/18/2019,16:23,Ewallet,Normal,Male,Naypyitaw,29
409-49-6995,47.27,6,297.801,2/5/2019,10:17,Cash,Member,Female,Naypyitaw,28
725-54-0677,85.6,7,629.16,3/2/2019,13:50,Cash,Member,Male,Naypyitaw,3
146-09-5432,35.04,9,331.128,2/9/2019,19:17,Ewallet,Member,Male,Yangon,27
377-79-7592,44.84,9,423.738,1/14/2019,14:00,Credit card,Member,Female,Naypyitaw,5
509-10-0516,45.97,4,193.074,2/9/2019,12:02,Ewallet,Normal,Male,Mandalay,14
595-94-9924,27.73,5,145.5825,3/26/2019,20:21,Credit card,Member,Female,Yangon,2
865-41-9075,11.53,7,84.7455,1/28/2019,17:35,Cash,Normal,Male,Yangon,28
545-07-8534,58.32,2,122.472,2/14/2019,12:42,Ewallet,Normal,Female,Naypyitaw,4
118-62-1812,78.38,4,329.196,3/24/2019,17:56,Cash,Member,Female,Naypyitaw,10
450-42-3339,84.61,10,888.405,2/9/2019,18:58,Credit card,Normal,Male,Naypyitaw,2
851-98-3555,82.88,5,435.12,3/24/2019,14:08,Credit card,Normal,Female,Mandalay,1
186-71-5196,79.54,2,167.034,3/27/2019,16:30,Ewallet,Member,Female,Yangon,23
624-01-8356,49.01,10,514.605,1/27/2019,10:44,Credit card,Normal,Female,Mandalay,12
313-66-9943,29.15,3,91.8225,3/27/2019,20:29,Credit card,Member,Female,Mandalay,23
151-27-8496,56.13,4,235.746,1/19/2019,11:43,Ewallet,Normal,Female,Naypyitaw,5
453-33-6436,93.12,8,782.208,2/7/2019,10:09,Cash,Normal,Female,Yangon,12
522-57-8364,51.34,8,431.256,1/31/2019,10:00,Ewallet,Member,Male,Yangon,31
459-45-2396,99.6,3,313.74,2/25/2019,18:45,Cash,Member,Female,Yangon,23
717-96-4189,35.49,6,223.587,2/2/2019,12:40,Cash,Normal,Female,Naypyitaw,6
722-13-2115,42.85,1,44.9925,3/14/2019,15:36,Credit card,Member,Male,Naypyitaw,19
749-81-8133,94.67,4,397.614,3/11/2019,12:04,Cash,Normal,Female,Yangon,32
777-67-2495,68.97,3,217.2555,2/22/2019,11:26,Ewallet,Normal,Male,Mandalay,10
636-98-3364,26.26,3,82.719,3/2/2019,12:36,Ewallet,Member,Female,Mandalay,5
246-55-6923,35.79,9,338.2155,3/10/2019,15:06,Credit card,Member,Female,Naypyitaw,15
181-82-6255,16.37,6,103.131,2/8/2019,10:58,Cash,Normal,Female,Mandalay,11
838-02-1821,12.73,2,26.733,2/22/2019,12:10,Credit card,Member,Female,Naypyitaw,9
887-42-0517,83.14,7,611.079,1/10/2019,10:31,Credit card,Normal,Female,Naypyitaw,20
457-12-0244,35.22,6,221.886,3/14/2019,13:49,Ewallet,Member,Female,Naypyitaw,18
226-34-0034,13.78,4,57.876,1/10/2019,11:10,Ewallet,Normal,Female,Mandalay,5
321-49-7382,88.31,1,92.7255,2/15/2019,17:38,Credit card,Member,Male,Mandalay,22
397-25-8725,39.62,9,374.409,1/13/2019,17:54,Credit card,Member,Female,Yangon,3
431-66-2305,88.25,9,833.9625,2/15/2019,20:51,Credit card,Normal,Female,Mandalay,6
825-94-5922,25.31,2,53.151,3/2/2019,19:26,Ewallet,Normal,Male,Mandalay,16
641-62-7288,99.92,6,629.496,3/24/2019,13:33,Ewallet,Normal,Male,Mandalay,14
756-93-1854,83.35,2,175.035,2/2/2019,14:05,Credit card,Member,Female,Naypyitaw,34
243-55-8457,74.44,10,781.62,2/27/2019,11:40,Ewallet,Normal,Female,Yangon,28
458-10-8612,64.08,7,470.988,1/20/2019,12:27,Ewallet,Normal,Male,Naypyitaw,2
501-61-1753,63.15,6,397.845,1/3/2019,20:24,Ewallet,Normal,Female,Mandalay,12
235-06-8510,85.72,3,270.018,1/24/2019,20:59,Ewallet,Member,Male,Naypyitaw,9
433-08-7822,78.89,7,579.8415,1/5/2019,19:48,Ewallet,Normal,Female,Naypyitaw,3
361-85-2571,89.48,5,469.77,3/30/2019,10:18,Cash,Normal,Female,Yangon,22
131-70-8179,92.09,3,290.0835,2/17/2019,16:27,Cash,Member,Female,Yangon,4
500-02-2261,57.29,6,360.927,3/21/2019,17:04,Ewallet,Normal,Female,Naypyitaw,25
720-72-2436,66.52,4,279.384,3/2/2019,18:14,Ewallet,Normal,Male,Yangon,25
702-83-5291,99.82,9,943.299,3/27/2019,10:43,Cash,Member,Male,Naypyitaw,34
809-69-9497,45.68,10,479.64,1/19/2019,19:30,Ewallet,Normal,Female,Yangon,9
449-16-6770,50.79,5,266.6475,2/19/2019,14:53,Credit card,Normal,Male,Yangon,3
333-23-2632,10.08,7,74.088,3/28/2019,20:14,Cash,Member,Male,Yangon,1
489-82-1237,93.88,7,690.018,1/5/2019,11:51,Credit card,Normal,Female,Yangon,6
859-97-6048,84.25,2,176.925,3/26/2019,14:13,Credit card,Member,Male,Naypyitaw,7
676-10-2200,53.78,1,56.469,2/3/2019,20:13,Ewallet,Member,Male,Mandalay,30
373-88-1424,35.81,5,188.0025,2/6/2019,18:44,Ewallet,Member,Male,Naypyitaw,14
365-16-4334,26.43,8,222.012,2/24/2019,14:26,Ewallet,Normal,Female,Mandalay,23
503-21-4385,39.91,3,125.7165,2/21/2019,12:40,Ewallet,Member,Male,Mandalay,1
305-89-2768,21.9,3,68.985,1/9/2019,18:43,Ewallet,Member,Female,Mandalay,11
574-80-1489,62.85,4,263.97,2/25/2019,13:22,Ewallet,Member,Female,Mandalay,23
784-08-0310,21.04,4,88.368,1/13/2019,13:58,Cash,Member,Female,Naypyitaw,28
200-40-6154,65.91,6,415.233,2/9/2019,11:45,Cash,Member,Male,Mandalay,11
846-10-0341,42.57,7,312.8895,1/6/2019,11:51,Cash,Normal,Female,Yangon,31
577-34-7579,50.49,9,477.1305,1/10/2019,17:16,Cash,Member,Male,Naypyitaw,27
430-02-3888,46.02,6,289.926,2/7/2019,15:55,Cash,Normal,Male,Mandalay,7
867-47-1948,15.8,10,165.9,1/9/2019,12:07,Cash,Normal,Female,Naypyitaw,11
384-59-6655,98.66,9,932.337,2/19/2019,15:07,Cash,Member,Female,Yangon,25
256-58-3609,91.98,1,96.579,3/18/2019,15:29,Cash,Member,Male,Naypyitaw,29
324-92-3863,20.89,2,43.869,2/5/2019,18:45,Cash,Member,Male,Yangon,7
593-08-5916,15.5,1,16.275,3/19/2019,15:23,Credit card,Normal,Female,Yangon,30
364-34-2972,96.82,3,304.983,3/30/2019,20:37,Cash,Member,Male,Naypyitaw,6
794-42-3736,33.33,2,69.993,1/26/2019,14:41,Credit card,Normal,Male,Mandalay,26
172-42-8274,38.27,2,80.367,3/2/2019,18:18,Credit card,Normal,Female,Mandalay,8
558-60-5016,33.3,9,314.685,3/4/2019,15:27,Ewallet,Normal,Female,Yangon,10
195-06-0432,81.01,3,255.1815,1/13/2019,12:55,Credit card,Member,Male,Yangon,12
605-03-2706,15.8,3,49.77,3/25/2019,18:02,Cash,Normal,Female,Yangon,3
214-30-2776,34.49,5,181.0725,3/11/2019,19:44,Credit card,Member,Female,Mandalay,7
746-04-1077,84.63,10,888.615,1/1/2019,11:36,Credit card,Member,Female,Mandalay,27
448-34-8700,36.91,7,271.2885,2/10/2019,13:51,Ewallet,Member,Male,Mandalay,14
452-04-8808,87.08,7,640.038,1/26/2019,15:17,Cash,Normal,Male,Mandalay,7
531-56-4728,80.08,3,252.252,2/11/2019,15:29,Cash,Normal,Male,Yangon,15
744-82-9138,86.13,2,180.873,2/7/2019,17:59,Cash,Normal,Male,Naypyitaw,30
883-69-1285,49.92,2,104.832,3/6/2019,11:55,Credit card,Member,Male,Mandalay,29
221-25-5073,74.66,4,313.572,3/4/2019,10:39,Cash,Normal,Female,Yangon,27
518-71-6847,26.6,6,167.58,2/26/2019,15:10,Ewallet,Member,Male,Mandalay,25
156-20-0370,25.45,1,26.7225,3/10/2019,18:10,Credit card,Normal,Female,Mandalay,5
151-33-7434,67.77,1,71.1585,2/4/2019,20:43,Credit card,Normal,Female,Mandalay,24
728-47-9078,59.59,4,250.278,1/19/2019,12:46,Cash,Member,Male,Naypyitaw,25
809-46-1866,58.15,4,244.23,1/23/2019,17:44,Cash,Normal,Male,Yangon,4
139-32-4183,97.48,9,921.186,3/14/2019,14:19,Ewallet,Member,Female,Yangon,21
148-41-7930,99.96,7,734.706,1/23/2019,10:33,Cash,Normal,Male,Naypyitaw,3
189-40-5216,96.37,7,708.3195,1/9/2019,11:40,Cash,Normal,Male,Naypyitaw,8
374-38-5555,63.71,5,334.4775,2/7/2019,19:30,Ewallet,Normal,Female,Mandalay,32
764-44-8999,14.76,2,30.996,2/18/2019,14:42,Ewallet,Normal,Female,Mandalay,3
552-44-5977,62.0,8,520.8,1/3/2019,19:08,Credit card,Member,Male,Mandalay,3
267-62-7380,82.34,10,864.57,3/29/2019,19:12,Ewallet,Member,Male,Naypyitaw,8
430-53-4718,75.37,8,633.108,1/28/2019,15:46,Credit card,Member,Male,Mandalay,1
886-18-2897,56.56,5,296.94,3/22/2019,19:06,Credit card,Normal,Female,Yangon,23
602-16-6955,76.6,10,804.3,1/24/2019,18:10,Ewallet,Normal,Female,Mandalay,21
745-74-0715,58.03,2,121.863,3/10/2019,20:46,Ewallet,Normal,Male,Yangon,8
690-01-6631,17.49,10,183.645,2/22/2019,18:35,Ewallet,Normal,Male,Mandalay,29
652-49-6720,60.95,1,63.9975,2/18/2019,11:40,Ewallet,Member,Female,Naypyitaw,5
233-67-5758,40.35,1,42.3675,1/29/2019,13:46,Ewallet,Normal,Male,Naypyitaw,2
303-96-2227,97.38,10,1022.49,3/2/2019,17:16,Ewallet,Normal,Female,Mandalay,13
727-02-1313,31.84,1,33.432,2/9/2019,13:22,Cash,Member,Male,Yangon,23
347-56-2442,65.82,1,69.111,2/22/2019,15:33,Cash,Normal,Male,Yangon,10
849-09-3807,88.34,7,649.299,2/18/2019,13:28,Cash,Member,Female,Yangon,29
